"SourceFile","identifiant","type_formation","filiere","date_diplome"
"4","1798887043449080","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"4","1782327052505070","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2019
"4","1794332473559360","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1788753613143020","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1776621772643770","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1777070378739680","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1782910863618510","Sous contrat de professionalisation","Matériaux (MAT)",2019
"4","1777070239467270","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1767833604358820","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"4","1798760311261250","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1882714377674040","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1789248290449950","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1768183587449460","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1789078845339570","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1782921357689910","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1794779518157410","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1788523039018810","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1889138784326700","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1775413930916400","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1776019537503010","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1889477070705420","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1882874480356570","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1768183597444170","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1889086295247200","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1776106871435680","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1788692292520650","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1776695367281500","Sous contrat de professionalisation","Informatique et Gestion (IG)",2020
"4","1876703080525810","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1775413928705090","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1788414752593730","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1766817026164020","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1789139063016260","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1798575275795750","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1782332269386920","Sous contrat de professionalisation","Informatique et Gestion (IG)",2018
"4","1882916933541120","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1788460091672310","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1788520719234030","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1775940934139300","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1768466560960410","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1788753500531160","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1968316584194070","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1788516594039430","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1788410846393300","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1782328943040360","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"4","1782333639900130","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1889078511389260","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1789198696637920","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1794628360740710","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1788516762629580","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1788753778509120","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1788577873211720","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1782464491724120","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1899261173133000","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1794779467201750","Sous contrat d'apprentissage","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1882421169245270","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1856803862955290","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1788636474868090","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1759195102887890","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1882454961231850","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1793840354015260","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1888486991617230","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1789078960272400","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1782336060429990","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1798760225448130","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1875270214196200","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1789245952283060","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1776166991066590","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1766825151490760","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1776551931058330","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1783551664006560","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1776106802247870","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1789582944674800","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1868183045269240","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1789471897079860","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1768183506095160","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1788692348319420","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2018
"4","1782332336322280","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1875368405378050","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1783483938740120","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1788636477108340","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1789246119735420","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1766816841421730","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1889245695975650","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1889477630529810","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1793840353484900","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1789034148978410","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1788460149544450","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1798760221846800","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2020
"4","1783429270247880","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2018
"4","1788522924727860","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1775569781638920","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1776106879687360","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1794385880310960","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1902847412238600","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1798527272251430","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1789312887151270","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1767362520512390","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1893840246313720","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1783039538489670","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1776166978376740","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1794775550866700","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"4","1789139176243790","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1775873539752900","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1776106717098990","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1782332281044560","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1775951427991600","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1794332615589610","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1783165151574090","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1794332623029410","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1794332465622220","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1776177653526070","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1910645988974310","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1776167057227520","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1788460151741930","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1789425835894650","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1788410839633600","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1789312883296570","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1898752821718580","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1783100971604050","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1767473236111210","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1769007803921480","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1788516656192290","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1794292862408850","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1789751529102610","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1875338208591610","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1783045884698430","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1776167142122940","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1788516878040780","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1888410726730760","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1868316575619130","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1788692301535520","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1776102122857150","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1782921284995230","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1867472475612550","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1775569793727760","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1783236178137310","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1783103406175100","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1776166914449430","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1889049466139250","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1882421155704700","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2019
"4","1789582994412320","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1794635241835900","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1788410847056540","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1783110007604560","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1799331613988590","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1789471843950390","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1775265356122080","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1767641628339300","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1775789449534080","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1783103471503020","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1768183496273810","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1793784768342890","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1799024859296950","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1767189979904520","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1794581052286870","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1775263662780760","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1783551854196000","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1783429277924880","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1776106723950220","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1776091815313030","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1775955967798490","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1767828133549130","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1766828215737030","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1767189251505240","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1793786618486010","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1789196417036320","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2019
"4","1794332318260460","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1789139125979470","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1789312885996130","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1783239889874180","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1767833321202130","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1768367354514470","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1768549780066770","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1775264733646980","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"4","1767472960852670","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1767641526750820","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1814011059426950","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"4","1782520259462620","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1783165143274690","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1776106641864830","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1783429209187550","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"4","1775951500398160","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1766816763164740","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1898618547629560","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1793841847356030","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1789078902192200","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1767638238509350","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1782917292365580","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1893834520615310","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1783483868926050","Sous contrat d'apprentissage","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1783551797797200","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1782392903986310","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1788523040756520","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1868316566164700","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1783679157044340","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1794381878360180","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1767473052660650","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1903737113808890","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1793786662071540","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1776621631160250","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1776091965996580","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"4","1789078790593410","Sous contrat de professionalisation","Microélectronique Et Automatique (MEA)",2019
"4","1767833242840040","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1789078795547120","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1783174101378910","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1766816750910820","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"4","1788522987504360","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2019
"4","1776170139518960","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1789139009510230","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1875976728497210","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1775413776498840","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1783101042651350","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1776167055017630","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1888522614738880","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1776166906953760","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2020
"4","1768549883109980","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1783429202826460","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2020
"4","1788742361243300","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1789078902192560","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1782779292133910","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1782529477607550","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2019
"4","1789312716672770","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1889471542205030","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1788520832919500","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1782911049579670","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1789078793291240","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1794628410378540","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1776091965937530","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1782335932003810","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1789583052871370","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1789312776036290","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1876502116047380","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1783865938042470","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1782650222754220","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1883558365383490","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1799416649983310","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1798527231366880","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"4","1794043014866040","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1883173612006570","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1788410109696550","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1782327052506100","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1775956046429000","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1782332211989640","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1799286166831190","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1802846090696890","Formation initiale (hors apprentissage)","Matériaux (MAT)",2019
"4","1889250569455230","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1782332280392690","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"4","1793993126148400","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"4","1794332471045900","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1789139187302660","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1782333524403100","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2019
"4","1775956035087940","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1789798905274890","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1882337743896270","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1793834740766260","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2019
"4","1876551793886810","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1889471531298430","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"4","1794681067364090","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1777070232898030","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1768549960994340","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2018
"4","1876551296220380","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"4","1899261168591870","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"4","1788522925362020","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2018
"4","1776695289443830","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1783100911271340","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
"4","1789034145154970","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"4","1875268686762320","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1767650860501100","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1775951424215310","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1776167053468420","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"4","1889798491780700","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2019
"4","1767472961734920","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1789196587575730","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1783101099715140","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1789743836670460","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"4","1876019055553950","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1783551724896420","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1789078741935010","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1789081085732110","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1775411561766720","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2018
"4","1798487175823210","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1788410839588040","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"4","1794779466711940","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1788753613086370","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2018
"4","1889201167052750","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1889049477591710","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1769007709059690","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2018
"4","1819583510851160","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2019
"4","1783100789632700","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2019
"4","1794779522608880","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1788692357825130","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2018
"4","1775570479028540","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2019
"4","1789139006655910","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1775419208131070","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2018
"4","1768555977764870","Formation initiale (hors apprentissage)","Matériaux (MAT)",2018
"4","1783871993374610","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2018
"4","1789139068514980","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2019
"4","1889078478104380","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2018
"4","1776102362293300","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"4","1868453232963220","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2018
